Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,11.600000,11.600000,11.600000,11.600000,11.600000,400
2016-04-29,11.090000,11.090000,11.090000,11.090000,11.090000,200
2016-05-02,11.090000,11.090000,11.090000,11.090000,11.090000,0
2016-05-03,11.090000,11.090000,11.090000,11.090000,11.090000,0
2016-05-04,10.940000,10.940000,10.940000,10.940000,10.940000,300
2016-05-05,10.140000,10.140000,10.140000,10.140000,10.140000,500
2016-05-06,10.140000,10.140000,10.140000,10.140000,10.140000,0
2016-05-09,10.230000,10.230000,10.230000,10.230000,10.230000,100
2016-05-10,10.230000,10.230000,10.230000,10.230000,10.230000,0
2016-05-11,10.230000,10.230000,10.230000,10.230000,10.230000,0
2016-05-12,10.230000,10.230000,10.230000,10.230000,10.230000,0
2016-05-13,11.580000,11.580000,11.570000,11.580000,11.580000,700
2016-05-16,11.580000,11.580000,11.580000,11.580000,11.580000,0
2016-05-17,12.580000,12.590000,11.820000,11.820000,11.820000,2700
2016-05-18,11.390000,11.390000,11.390000,11.390000,11.390000,300
2016-05-19,10.850000,11.060000,10.850000,11.060000,11.060000,17000
2016-05-20,11.140000,11.140000,11.140000,11.140000,11.140000,900
2016-05-23,10.910000,10.960000,10.910000,10.960000,10.960000,2700
2016-05-24,10.960000,10.960000,10.960000,10.960000,10.960000,0
2016-05-25,11.090000,11.090000,11.090000,11.090000,11.090000,5000
2016-05-26,11.090000,11.090000,11.090000,11.090000,11.090000,0
2016-05-27,11.420000,11.420000,11.420000,11.420000,11.420000,1700
2016-05-31,11.420000,11.420000,11.420000,11.420000,11.420000,0
2016-06-01,12.000000,12.500000,12.000000,12.500000,12.500000,600
2016-06-02,12.500000,12.500000,12.500000,12.500000,12.500000,700
2016-06-03,12.500000,12.500000,12.500000,12.500000,12.500000,0
2016-06-06,12.630000,12.630000,12.630000,12.630000,12.630000,500
2016-06-07,12.630000,12.630000,12.630000,12.630000,12.630000,0
2016-06-08,13.600000,13.930000,13.250000,13.800000,13.800000,3500
2016-06-09,13.900000,13.900000,13.780000,13.890000,13.890000,2000
2016-06-10,13.890000,13.890000,13.890000,13.890000,13.890000,0
2016-06-13,13.890000,13.890000,13.890000,13.890000,13.890000,400
2016-06-14,13.890000,13.890000,13.890000,13.890000,13.890000,0
2016-06-15,12.910000,12.950000,12.910000,12.950000,12.950000,2200
2016-06-16,12.980000,13.890000,12.980000,13.890000,13.890000,1200
2016-06-17,13.890000,13.890000,13.890000,13.890000,13.890000,0
2016-06-20,13.890000,13.890000,13.890000,13.890000,13.890000,0
2016-06-21,13.020000,13.020000,13.020000,13.020000,13.020000,800
2016-06-22,13.570000,13.570000,13.100000,13.100000,13.100000,1900
2016-06-23,13.100000,13.100000,13.100000,13.100000,13.100000,0
2016-06-24,12.490000,12.490000,12.490000,12.490000,12.490000,200
2016-06-27,12.510000,12.510000,12.510000,12.510000,12.510000,1500
2016-06-28,12.410000,12.410000,12.410000,12.410000,12.410000,300
2016-06-29,12.410000,12.410000,12.410000,12.410000,12.410000,0
2016-06-30,13.310000,13.310000,13.310000,13.310000,13.310000,1000
2016-07-01,13.310000,13.310000,13.310000,13.310000,13.310000,0
2016-07-05,12.950000,12.950000,12.950000,12.950000,12.950000,200
2016-07-06,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-07,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-08,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-11,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-12,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-13,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-14,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-15,12.950000,12.950000,12.950000,12.950000,12.950000,0
2016-07-18,12.530000,12.530000,12.530000,12.530000,12.530000,300
2016-07-19,12.530000,12.530000,12.530000,12.530000,12.530000,0
2016-07-20,12.530000,12.530000,12.530000,12.530000,12.530000,0
2016-07-21,13.210000,13.350000,13.210000,13.350000,13.350000,1400
2016-07-22,13.790000,13.790000,13.790000,13.790000,13.790000,100
2016-07-25,13.500000,13.500000,13.500000,13.500000,13.500000,800
2016-07-26,13.500000,13.500000,13.500000,13.500000,13.500000,0
2016-07-27,13.500000,13.500000,13.500000,13.500000,13.500000,0
2016-07-28,13.500000,13.500000,13.500000,13.500000,13.500000,0
2016-07-29,13.500000,13.500000,13.500000,13.500000,13.500000,0
2016-08-01,14.000000,14.000000,14.000000,14.000000,14.000000,900
2016-08-02,13.860000,13.860000,13.860000,13.860000,13.860000,400
2016-08-03,13.840000,14.240000,13.840000,14.240000,14.240000,3400
2016-08-04,14.240000,14.240000,14.240000,14.240000,14.240000,0
2016-08-05,14.240000,14.240000,14.240000,14.240000,14.240000,0
2016-08-08,14.220000,14.220000,14.220000,14.220000,14.220000,800
2016-08-09,14.120000,14.200000,14.120000,14.200000,14.200000,7100
2016-08-10,14.200000,14.200000,14.200000,14.200000,14.200000,0
2016-08-11,14.200000,14.200000,14.200000,14.200000,14.200000,0
2016-08-12,14.940000,14.940000,14.670000,14.670000,14.670000,1800
2016-08-15,14.170000,14.170000,14.170000,14.170000,14.170000,200
2016-08-16,14.170000,14.170000,14.170000,14.170000,14.170000,0
2016-08-17,14.970000,14.970000,14.160000,14.160000,14.160000,600
2016-08-18,14.160000,14.160000,14.160000,14.160000,14.160000,0
2016-08-19,14.020000,14.020000,14.020000,14.020000,14.020000,500
2016-08-22,14.020000,14.020000,14.020000,14.020000,14.020000,0
2016-08-23,14.980000,14.980000,14.980000,14.980000,14.980000,400
2016-08-24,15.080000,15.080000,15.030000,15.030000,15.030000,1200
2016-08-25,15.030000,15.030000,15.030000,15.030000,15.030000,0
2016-08-26,15.030000,15.030000,15.030000,15.030000,15.030000,0
2016-08-29,14.500000,14.500000,14.100000,14.110000,14.110000,3000
2016-08-30,14.110000,14.110000,14.110000,14.110000,14.110000,0
2016-08-31,14.110000,14.110000,14.110000,14.110000,14.110000,200
2016-09-01,14.110000,14.110000,14.110000,14.110000,14.110000,0
2016-09-02,14.950000,14.950000,14.950000,14.950000,14.950000,1300
2016-09-06,15.140000,15.140000,15.140000,15.140000,15.140000,1000
2016-09-07,15.140000,15.140000,15.140000,15.140000,15.140000,0
2016-09-08,15.140000,15.140000,15.140000,15.140000,15.140000,0
2016-09-09,14.290000,14.290000,14.290000,14.290000,14.290000,600
2016-09-12,14.290000,14.290000,14.290000,14.290000,14.290000,0
2016-09-13,14.290000,14.290000,14.290000,14.290000,14.290000,0
2016-09-14,14.290000,14.290000,14.290000,14.290000,14.290000,0
2016-09-15,14.250000,14.250000,14.250000,14.250000,14.250000,400
2016-09-16,14.100000,14.100000,14.100000,14.100000,14.100000,200
2016-09-19,14.250000,14.640000,14.250000,14.640000,14.640000,700
2016-09-20,14.250000,14.250000,14.250000,14.250000,14.250000,100
2016-09-21,14.280000,14.280000,14.280000,14.280000,14.280000,700
2016-09-22,14.300000,14.500000,14.230000,14.500000,14.500000,3600
2016-09-23,14.500000,14.500000,14.500000,14.500000,14.500000,0
2016-09-26,14.500000,14.500000,14.500000,14.500000,14.500000,0
2016-09-27,14.500000,14.500000,14.500000,14.500000,14.500000,0
2016-09-28,14.500000,14.500000,14.500000,14.500000,14.500000,0
2016-09-29,13.930000,14.200000,13.930000,14.200000,14.200000,1000
2016-09-30,14.200000,14.200000,14.200000,14.200000,14.200000,0
2016-10-03,14.200000,14.200000,14.200000,14.200000,14.200000,0
2016-10-04,14.200000,14.200000,14.200000,14.200000,14.200000,0
2016-10-05,14.200000,14.200000,13.250000,13.810000,13.810000,14500
2016-10-06,13.390000,13.450000,13.390000,13.420000,13.420000,3300
2016-10-07,13.420000,13.420000,13.420000,13.420000,13.420000,0
2016-10-10,13.790000,13.790000,13.790000,13.790000,13.790000,400
2016-10-11,13.390000,13.390000,13.200000,13.200000,13.200000,400
2016-10-12,13.200000,13.200000,13.200000,13.200000,13.200000,0
2016-10-13,12.810000,12.810000,12.810000,12.810000,12.810000,200
2016-10-14,12.810000,12.810000,12.810000,12.810000,12.810000,0
2016-10-17,12.810000,12.810000,12.810000,12.810000,12.810000,0
2016-10-18,12.810000,12.810000,12.810000,12.810000,12.810000,0
2016-10-19,12.900000,12.900000,12.650000,12.650000,12.650000,5300
2016-10-20,12.650000,12.650000,12.650000,12.650000,12.650000,0
2016-10-21,12.650000,12.650000,12.650000,12.650000,12.650000,0
2016-10-24,12.650000,12.650000,12.650000,12.650000,12.650000,0
2016-10-25,12.650000,12.650000,12.650000,12.650000,12.650000,0
2016-10-26,13.000000,13.000000,13.000000,13.000000,13.000000,300
2016-10-27,13.000000,13.000000,13.000000,13.000000,13.000000,0
2016-10-28,13.000000,13.000000,13.000000,13.000000,13.000000,0
2016-10-31,13.000000,13.000000,13.000000,13.000000,13.000000,0
2016-11-01,12.500000,12.500000,12.080000,12.080000,12.080000,1200
2016-11-02,12.500000,12.500000,12.500000,12.500000,12.500000,300
2016-11-03,12.500000,12.500000,12.500000,12.500000,12.500000,0
2016-11-04,12.500000,12.500000,12.500000,12.500000,12.500000,0
2016-11-07,12.580000,12.580000,12.080000,12.080000,12.080000,3300
2016-11-08,12.080000,12.080000,12.080000,12.080000,12.080000,0
2016-11-09,12.080000,12.080000,12.080000,12.080000,12.080000,0
2016-11-10,12.370000,12.370000,12.370000,12.370000,12.370000,2200
2016-11-11,12.350000,12.350000,12.350000,12.350000,12.350000,400
2016-11-14,12.400000,12.400000,12.400000,12.400000,12.400000,1200
2016-11-15,12.400000,12.400000,12.400000,12.400000,12.400000,0
2016-11-16,13.080000,13.080000,13.080000,13.080000,13.080000,800
2016-11-17,13.000000,13.000000,13.000000,13.000000,13.000000,1500
2016-11-18,13.000000,13.000000,13.000000,13.000000,13.000000,0
2016-11-21,13.250000,13.250000,12.870000,12.870000,12.870000,600
2016-11-22,13.000000,13.000000,13.000000,13.000000,13.000000,400
2016-11-23,13.000000,13.000000,13.000000,13.000000,13.000000,0
2016-11-25,13.150000,13.220000,13.150000,13.220000,13.220000,2900
2016-11-28,13.220000,13.220000,13.220000,13.220000,13.220000,0
2016-11-29,12.600000,12.600000,12.600000,12.600000,12.600000,2000
2016-11-30,12.600000,12.600000,12.600000,12.600000,12.600000,0
2016-12-01,12.700000,12.700000,12.700000,12.700000,12.700000,300
2016-12-02,12.600000,12.600000,12.600000,12.600000,12.600000,1900
2016-12-05,12.600000,12.600000,12.600000,12.600000,12.600000,0
2016-12-06,11.990000,12.600000,11.990000,12.600000,12.600000,1300
2016-12-07,12.600000,12.600000,12.600000,12.600000,12.600000,0
2016-12-08,12.600000,12.600000,12.600000,12.600000,12.600000,0
2016-12-09,12.820000,12.820000,12.820000,12.820000,12.820000,200
2016-12-12,12.160000,12.160000,12.160000,12.160000,12.160000,2600
2016-12-13,12.510000,12.510000,12.510000,12.510000,12.510000,1900
2016-12-14,12.510000,12.510000,12.510000,12.510000,12.510000,0
2016-12-15,12.510000,12.510000,12.510000,12.510000,12.510000,0
2016-12-16,12.510000,12.510000,12.510000,12.510000,12.510000,0
2016-12-19,12.350000,12.350000,12.350000,12.350000,12.350000,300
2016-12-20,11.770000,11.770000,11.770000,11.770000,11.770000,100
2016-12-21,11.710000,11.710000,11.710000,11.710000,11.710000,200
2016-12-22,11.710000,11.720000,11.710000,11.720000,11.720000,5000
2016-12-23,12.000000,12.000000,12.000000,12.000000,12.000000,100
2016-12-27,11.990000,12.000000,11.990000,12.000000,12.000000,500
2016-12-28,12.000000,12.000000,12.000000,12.000000,12.000000,0
2016-12-29,12.120000,12.120000,11.780000,11.780000,11.780000,3300
2016-12-30,11.780000,11.780000,11.780000,11.780000,11.780000,0
2017-01-03,11.820000,11.950000,11.820000,11.950000,11.950000,700
2017-01-04,11.950000,11.950000,11.950000,11.950000,11.950000,100
2017-01-05,11.950000,11.950000,11.950000,11.950000,11.950000,0
2017-01-06,11.950000,11.950000,11.950000,11.950000,11.950000,0
2017-01-09,12.580000,12.580000,12.580000,12.580000,12.580000,500
2017-01-10,12.570000,12.580000,12.570000,12.580000,12.580000,1700
2017-01-11,12.580000,12.580000,12.580000,12.580000,12.580000,0
2017-01-12,12.580000,12.580000,12.580000,12.580000,12.580000,0
2017-01-13,12.850000,12.850000,12.850000,12.850000,12.850000,700
2017-01-17,12.900000,13.000000,12.900000,13.000000,13.000000,400
2017-01-18,13.000000,13.000000,13.000000,13.000000,13.000000,0
2017-01-19,13.040000,13.040000,13.040000,13.040000,13.040000,100
2017-01-20,13.040000,13.040000,13.040000,13.040000,13.040000,0
2017-01-23,13.040000,13.040000,13.040000,13.040000,13.040000,0
2017-01-24,13.040000,13.040000,13.040000,13.040000,13.040000,0
2017-01-25,13.040000,13.040000,13.040000,13.040000,13.040000,0
2017-01-26,13.040000,13.040000,13.040000,13.040000,13.040000,0
2017-01-27,13.530000,13.530000,13.530000,13.530000,13.530000,100
2017-01-30,13.400000,13.400000,13.400000,13.400000,13.400000,300
2017-01-31,13.400000,13.400000,13.400000,13.400000,13.400000,0
2017-02-01,13.400000,13.400000,13.400000,13.400000,13.400000,0
2017-02-02,13.400000,13.400000,13.400000,13.400000,13.400000,0
2017-02-03,14.000000,14.000000,13.990000,13.990000,13.990000,2600
2017-02-06,13.990000,13.990000,13.990000,13.990000,13.990000,0
2017-02-07,13.990000,13.990000,13.990000,13.990000,13.990000,0
2017-02-08,13.660000,13.660000,13.660000,13.660000,13.660000,1400
2017-02-09,13.590000,13.700000,13.590000,13.700000,13.700000,1800
2017-02-10,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-13,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-14,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-15,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-16,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-17,13.700000,13.700000,13.700000,13.700000,13.700000,0
2017-02-21,13.700000,13.830000,13.700000,13.830000,13.830000,2100
2017-02-22,13.830000,13.830000,13.830000,13.830000,13.830000,0
2017-02-23,13.830000,13.830000,13.830000,13.830000,13.830000,0
2017-02-24,13.830000,13.830000,13.830000,13.830000,13.830000,0
2017-02-27,13.760000,13.760000,13.760000,13.760000,13.760000,400
2017-02-28,13.280000,13.280000,13.280000,13.280000,13.280000,3100
2017-03-01,13.280000,13.280000,13.150000,13.150000,13.150000,1300
2017-03-02,13.250000,13.250000,13.150000,13.150000,13.150000,1000
2017-03-03,13.150000,13.150000,13.150000,13.150000,13.150000,0
2017-03-06,13.150000,13.150000,13.150000,13.150000,13.150000,0
2017-03-07,13.150000,13.150000,13.150000,13.150000,13.150000,0
2017-03-08,13.150000,13.150000,13.150000,13.150000,13.150000,0
2017-03-09,13.150000,13.150000,13.150000,13.150000,13.150000,0
2017-03-10,13.220000,13.220000,13.220000,13.220000,13.220000,400
2017-03-13,13.150000,13.150000,12.990000,12.990000,12.990000,1300
2017-03-14,13.380000,13.380000,13.380000,13.380000,13.380000,100
2017-03-15,13.030000,13.030000,13.030000,13.030000,13.030000,400
2017-03-16,13.030000,13.030000,13.030000,13.030000,13.030000,0
2017-03-17,13.030000,13.030000,13.030000,13.030000,13.030000,0
2017-03-20,13.030000,13.030000,13.030000,13.030000,13.030000,0
2017-03-21,13.410000,13.630000,13.410000,13.630000,13.630000,11200
2017-03-22,13.630000,13.630000,13.630000,13.630000,13.630000,0
2017-03-23,13.630000,13.630000,13.630000,13.630000,13.630000,0
2017-03-24,13.630000,13.630000,13.630000,13.630000,13.630000,0
2017-03-27,13.530000,13.530000,13.530000,13.530000,13.530000,200
2017-03-28,13.530000,13.530000,13.530000,13.530000,13.530000,0
2017-03-29,13.530000,13.530000,13.530000,13.530000,13.530000,0
2017-03-30,13.530000,13.530000,13.530000,13.530000,13.530000,0
2017-03-31,13.530000,13.530000,13.530000,13.530000,13.530000,0
2017-04-03,13.650000,13.650000,13.650000,13.650000,13.650000,100
2017-04-04,13.650000,13.650000,13.650000,13.650000,13.650000,0
2017-04-05,13.650000,13.650000,13.650000,13.650000,13.650000,8700
2017-04-06,13.650000,13.650000,13.650000,13.650000,13.650000,0
2017-04-07,13.820000,13.820000,13.740000,13.740000,13.740000,1200
2017-04-10,13.740000,13.740000,13.740000,13.740000,13.740000,0
2017-04-11,13.740000,13.740000,13.740000,13.740000,13.740000,0
2017-04-12,13.740000,13.740000,13.740000,13.740000,13.740000,0
2017-04-13,13.740000,13.740000,13.740000,13.740000,13.740000,0
2017-04-17,13.830000,13.830000,13.750000,13.750000,13.750000,700
2017-04-18,14.190000,14.460000,14.190000,14.460000,14.460000,900
2017-04-19,14.120000,14.200000,14.120000,14.200000,14.200000,400
2017-04-20,14.320000,14.320000,14.320000,14.320000,14.320000,400
2017-04-21,14.500000,14.500000,14.500000,14.500000,14.500000,700
2017-04-24,14.490000,14.490000,14.490000,14.490000,14.490000,3000
2017-04-25,14.380000,14.380000,14.370000,14.370000,14.370000,1700
2017-04-26,14.370000,14.370000,14.370000,14.370000,14.370000,0
2017-04-27,14.340000,14.340000,14.300000,14.300000,14.300000,4400
2017-04-28,14.500000,14.770000,14.500000,14.770000,14.770000,1500
2017-05-01,14.880000,14.880000,14.850000,14.850000,14.850000,6800
2017-05-02,15.000000,15.000000,15.000000,15.000000,15.000000,1000
2017-05-03,15.000000,15.000000,15.000000,15.000000,15.000000,0
2017-05-04,14.800000,14.800000,14.780000,14.780000,14.780000,500
2017-05-05,14.780000,14.780000,14.780000,14.780000,14.780000,0
2017-05-08,14.780000,14.780000,14.780000,14.780000,14.780000,100
2017-05-09,14.600000,14.600000,14.600000,14.600000,14.600000,4200
2017-05-10,15.110000,15.340000,15.110000,15.320000,15.320000,2200
2017-05-11,15.750000,15.750000,15.750000,15.750000,15.750000,300
2017-05-12,15.900000,16.059999,15.900000,16.059999,16.059999,1600
2017-05-15,16.500000,16.750000,16.150000,16.750000,16.750000,6800
2017-05-16,16.750000,16.750000,16.750000,16.750000,16.750000,0
2017-05-17,16.100000,16.680000,16.100000,16.680000,16.680000,10200
2017-05-18,16.680000,16.680000,16.680000,16.680000,16.680000,0
2017-05-19,16.350000,16.350000,16.350000,16.350000,16.350000,500
2017-05-22,16.350000,16.350000,16.350000,16.350000,16.350000,100
2017-05-23,17.020000,17.020000,17.020000,17.020000,17.020000,500
2017-05-24,17.180000,17.180000,17.180000,17.180000,17.180000,300
2017-05-25,17.490000,17.490000,17.490000,17.490000,17.490000,300
2017-05-26,17.250000,17.250000,17.020000,17.049999,17.049999,1500
2017-05-30,17.160000,17.200001,17.160000,17.200001,17.200001,500
2017-05-31,17.200001,17.200001,17.200001,17.200001,17.200001,0
2017-06-01,17.850000,17.850000,17.850000,17.850000,17.850000,40500
2017-06-02,18.150000,18.150000,18.110001,18.110001,18.110001,104000
2017-06-05,18.360001,18.360001,18.309999,18.360001,18.360001,5100
2017-06-06,18.360001,18.930000,18.320000,18.920000,18.920000,1600
2017-06-07,18.920000,18.920000,18.920000,18.920000,18.920000,0
2017-06-08,18.709999,18.750000,18.709999,18.750000,18.750000,1000
2017-06-09,18.340000,18.340000,18.080000,18.080000,18.080000,1700
2017-06-12,17.799999,17.950001,17.799999,17.830000,17.830000,1400
2017-06-13,17.830000,17.830000,17.830000,17.830000,17.830000,0
2017-06-14,17.750000,17.750000,17.750000,17.750000,17.750000,400
2017-06-15,17.790001,17.790001,17.750000,17.750000,17.750000,1600
2017-06-16,17.750000,17.750000,17.750000,17.750000,17.750000,0
2017-06-19,17.750000,17.750000,17.750000,17.750000,17.750000,0
2017-06-20,17.750000,17.750000,17.750000,17.750000,17.750000,0
2017-06-21,18.320000,18.320000,18.320000,18.320000,18.320000,500
2017-06-22,18.320000,18.320000,18.320000,18.320000,18.320000,0
2017-06-23,18.940001,18.940001,18.940001,18.940001,18.940001,1000
2017-06-26,19.049999,19.049999,18.850000,18.850000,18.850000,600
2017-06-27,18.660000,18.660000,18.500000,18.500000,18.500000,1000
2017-06-28,18.549999,18.879999,18.500000,18.590000,18.590000,21300
2017-06-29,18.879999,18.879999,18.650000,18.650000,18.650000,800
2017-06-30,18.129999,18.900000,18.129999,18.900000,18.900000,3700
2017-07-03,18.219999,18.219999,18.219999,18.219999,18.219999,800
2017-07-05,18.219999,18.219999,18.219999,18.219999,18.219999,0
2017-07-06,18.900000,18.900000,18.670000,18.700001,18.700001,1500
2017-07-07,18.549999,18.549999,18.420000,18.420000,18.420000,300
2017-07-10,18.420000,18.420000,18.420000,18.420000,18.420000,0
2017-07-11,18.420000,18.420000,18.420000,18.420000,18.420000,3600
2017-07-12,18.250000,18.600000,18.250000,18.600000,18.600000,1100
2017-07-13,18.600000,18.600000,18.600000,18.600000,18.600000,0
2017-07-14,18.600000,18.600000,18.600000,18.600000,18.600000,1300
2017-07-17,19.059999,19.059999,19.059999,19.059999,19.059999,1100
2017-07-18,19.059999,19.059999,19.059999,19.059999,19.059999,300
2017-07-19,19.000000,19.000000,19.000000,19.000000,19.000000,700
2017-07-20,18.910000,18.910000,18.910000,18.910000,18.910000,1600
2017-07-21,19.020000,19.049999,19.020000,19.049999,19.049999,700
2017-07-24,18.950001,18.950001,18.950001,18.950001,18.950001,1200
2017-07-25,19.059999,19.059999,19.059999,19.059999,19.059999,600
2017-07-26,19.059999,19.059999,19.059999,19.059999,19.059999,0
2017-07-27,19.059999,19.059999,19.059999,19.059999,19.059999,0
2017-07-28,19.059999,19.059999,19.059999,19.059999,19.059999,0
2017-07-31,19.059999,19.059999,19.059999,19.059999,19.059999,0
2017-08-01,19.059999,19.059999,19.059999,19.059999,19.059999,0
2017-08-02,20.379999,20.440001,20.379999,20.440001,20.440001,900
2017-08-03,20.670000,20.820000,20.670000,20.820000,20.820000,1800
2017-08-04,20.850000,20.850000,20.410000,20.410000,20.410000,30200
2017-08-07,20.410000,20.410000,20.410000,20.410000,20.410000,3200
2017-08-08,20.410000,20.410000,20.410000,20.410000,20.410000,0
2017-08-09,19.469999,19.469999,19.469999,19.469999,19.469999,500
2017-08-10,19.469999,19.469999,19.469999,19.469999,19.469999,20100
2017-08-11,19.469999,19.469999,19.469999,19.469999,19.469999,0
2017-08-14,19.469999,19.469999,19.469999,19.469999,19.469999,0
2017-08-15,19.570000,19.570000,19.500000,19.500000,19.500000,1000
2017-08-16,19.500000,19.500000,19.500000,19.500000,19.500000,0
